,Username,Repo_name,Stars,Repo_url
89,myvas,AspNetCore.Authentication.WeixinAuth,37,https://github.com/myvas/AspNetCore.Authentication.WeixinAuth
90,fluentassertions,fluentassertions.mvc,36,https://github.com/fluentassertions/fluentassertions.mvc
91,mausworks,pidget,36,https://github.com/mausworks/pidget
92,bronumski,HealthNet,34,https://github.com/bronumski/HealthNet
93,soukoku,aspnetcore-vue,34,https://github.com/soukoku/aspnetcore-vue
94,GoogleCloudPlatform,aspnet-docker,34,https://github.com/GoogleCloudPlatform/aspnet-docker
95,Accedia,appleauth-net,33,https://github.com/Accedia/appleauth-net
96,evoluteur,evolutility-asp.net,33,https://github.com/evoluteur/evolutility-asp.net
97,sefacan,ThreeDPayment,31,https://github.com/sefacan/ThreeDPayment
98,DaniilSokolyuk,NodeReact.NET,31,https://github.com/DaniilSokolyuk/NodeReact.NET
99,esausilva,ASP.Net-EventCalendar,29,https://github.com/esausilva/ASP.Net-EventCalendar
