,Username,Repo_name,Stars,Repo_url
61,layabox,LayaAir_Discard,1800,https://github.com/layabox/LayaAir_Discard
62,tentone,nunuStudio,1800,https://github.com/tentone/nunuStudio
63,pyvista,pyvista,1700,https://github.com/pyvista/pyvista
64,ssloy,tinyraycaster,1700,https://github.com/ssloy/tinyraycaster
65,recp,cglm,1600,https://github.com/recp/cglm
66,syt123450,giojs,1600,https://github.com/syt123450/giojs
67,strasdat,Sophus,1600,https://github.com/strasdat/Sophus
68,hexops,mach,1600,https://github.com/hexops/mach
69,yfeng95,DECA,1600,https://github.com/yfeng95/DECA
70,marcomusy,vedo,1600,https://github.com/marcomusy/vedo
71,PyMesh,PyMesh,1600,https://github.com/PyMesh/PyMesh
72,gonglei007,GameDevMind,1600,https://github.com/gonglei007/GameDevMind
73,facebookresearch,votenet,1500,https://github.com/facebookresearch/votenet
74,kovacsv,Online3DViewer,1500,https://github.com/kovacsv/Online3DViewer
75,laboshinl,loam_velodyne,1500,https://github.com/laboshinl/loam_velodyne
76,pmndrs,react-three-flex,1500,https://github.com/pmndrs/react-three-flex
77,charlesq34,frustum-pointnets,1500,https://github.com/charlesq34/frustum-pointnets
78,helix-toolkit,helix-toolkit,1500,https://github.com/helix-toolkit/helix-toolkit
79,nywang16,Pixel2Mesh,1400,https://github.com/nywang16/Pixel2Mesh
80,vasturiano,react-force-graph,1400,https://github.com/vasturiano/react-force-graph
81,martinlaxenaire,curtainsjs,1400,https://github.com/martinlaxenaire/curtainsjs
82,ranahanocka,MeshCNN,1400,https://github.com/ranahanocka/MeshCNN
83,pioneerspacesim,pioneer,1300,https://github.com/pioneerspacesim/pioneer
84,someengineering,resoto,1300,https://github.com/someengineering/resoto
85,heremaps,harp.gl,1200,https://github.com/heremaps/harp.gl
86,fogleman,sdf,1200,https://github.com/fogleman/sdf
87,daavoo,pyntcloud,1200,https://github.com/daavoo/pyntcloud
88,elliottwu,unsup3d,1100,https://github.com/elliottwu/unsup3d
89,jkuhlmann,cgltf,1100,https://github.com/jkuhlmann/cgltf
90,artivis,manif,1100,https://github.com/artivis/manif
91,google,nerfies,1100,https://github.com/google/nerfies
92,swift502,Sketchbook,1100,https://github.com/swift502/Sketchbook
93,curv3d,curv,1100,https://github.com/curv3d/curv
94,xeolabs,xeogl,1100,https://github.com/xeolabs/xeogl
95,godlikepanos,anki-3d-engine,1000,https://github.com/godlikepanos/anki-3d-engine
96,alibaba,G3D,1000,https://github.com/alibaba/G3D
97,skywind3000,RenderHelp,1000,https://github.com/skywind3000/RenderHelp
98,BabylonJS,Spector.js,1000,https://github.com/BabylonJS/Spector.js
99,tpaviot,pythonocc-core,975,https://github.com/tpaviot/pythonocc-core
